"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Pertussis","All cases","Reported cases","N","1999-08","PT","Portugal",1.000000000,""
"Pertussis","All cases","Reported cases","N","1999-08","SE","Sweden",246.000000000,""
"Pertussis","All cases","Reported cases","N","1999-08","UK","United Kingdom",54.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","1999-09","DK","Denmark",125.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","EL","Greece",9.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","ES","Spain",26.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","EU_EEA31","EU/EEA",834.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","FR","France",23.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","IE","Ireland",26.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","IT","Italy",287.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","1999-09","MT","Malta",1.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","1999-09","NO","Norway",103.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","PT","Portugal",2.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","SE","Sweden",185.000000000,""
"Pertussis","All cases","Reported cases","N","1999-09","UK","United Kingdom",47.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","1999-10","DK","Denmark",119.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","EL","Greece",6.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","ES","Spain",37.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","EU_EEA31","EU/EEA",788.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","FR","France",15.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","IE","Ireland",20.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","IS","Iceland",3.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","IT","Italy",192.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","1999-10","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","1999-10","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","1999-10","NO","Norway",153.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","PT","Portugal",2.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","SE","Sweden",226.000000000,""
"Pertussis","All cases","Reported cases","N","1999-10","UK","United Kingdom",15.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","1999-11","DK","Denmark",137.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","ES","Spain",18.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","EU_EEA31","EU/EEA",880.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","FR","France",18.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","IE","Ireland",11.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","IT","Italy",183.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","1999-11","MT","Malta",2.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","1999-11","NO","Norway",141.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","PT","Portugal",1.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","SE","Sweden",354.000000000,""
"Pertussis","All cases","Reported cases","N","1999-11","UK","United Kingdom",15.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","1999-12","DK","Denmark",109.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","ES","Spain",8.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","EU_EEA31","EU/EEA",942.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","FR","France",14.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","IE","Ireland",5.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","IS","Iceland",1.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","IT","Italy",196.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","1999-12","MT","Malta",-,""
"Pertussis","All cases","Reported cases","N","1999-12","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","1999-12","NO","Norway",194.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","PT","Portugal",2.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","SE","Sweden",400.000000000,""
"Pertussis","All cases","Reported cases","N","1999-12","UK","United Kingdom",13.000000000,""
"Pertussis","All cases","Reported cases","N","2000","AT","Austria",117.000000000,""
"Pertussis","All cases","Reported cases","N","2000","DK","Denmark",923.000000000,""
"Pertussis","All cases","Reported cases","N","2000","EL","Greece",13.000000000,""
"Pertussis","All cases","Reported cases","N","2000","ES","Spain",587.000000000,""
"Pertussis","All cases","Reported cases","N","2000","EU_EEA31","EU/EEA",15453.000000000,""
"Pertussis","All cases","Reported cases","N","2000","FR","France",275.000000000,""
"Pertussis","All cases","Reported cases","N","2000","IE","Ireland",152.000000000,""
"Pertussis","All cases","Reported cases","N","2000","IS","Iceland",8.000000000,""
"Pertussis","All cases","Reported cases","N","2000","IT","Italy",2542.000000000,""
"Pertussis","All cases","Reported cases","N","2000","LT","Lithuania",91.000000000,""
"Pertussis","All cases","Reported cases","N","2000","MT","Malta",3.000000000,""
"Pertussis","All cases","Reported cases","N","2000","NL","Netherlands",4359.000000000,""
"Pertussis","All cases","Reported cases","N","2000","NO","Norway",3445.000000000,""
"Pertussis","All cases","Reported cases","N","2000","PT","Portugal",22.000000000,""
"Pertussis","All cases","Reported cases","N","2000","SE","Sweden",2705.000000000,""
"Pertussis","All cases","Reported cases","N","2000","UK","United Kingdom",211.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2000-01","DK","Denmark",70.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","ES","Spain",16.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","EU_EEA31","EU/EEA",911.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","FR","France",25.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","IE","Ireland",5.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","IS","Iceland",2.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","IT","Italy",225.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2000-01","MT","Malta",2.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2000-01","NO","Norway",200.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","PT","Portugal",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","SE","Sweden",355.000000000,""
"Pertussis","All cases","Reported cases","N","2000-01","UK","United Kingdom",11.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2000-02","DK","Denmark",63.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","ES","Spain",15.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","EU_EEA31","EU/EEA",877.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","FR","France",11.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","IE","Ireland",16.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","IT","Italy",239.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2000-02","MT","Malta",1.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2000-02","NO","Norway",201.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","PT","Portugal",2.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","SE","Sweden",320.000000000,""
"Pertussis","All cases","Reported cases","N","2000-02","UK","United Kingdom",9.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2000-03","DK","Denmark",81.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","ES","Spain",34.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","EU_EEA31","EU/EEA",968.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","FR","France",22.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","IE","Ireland",11.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","IT","Italy",306.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2000-03","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2000-03","NO","Norway",198.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","PT","Portugal",3.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","SE","Sweden",295.000000000,""
"Pertussis","All cases","Reported cases","N","2000-03","UK","United Kingdom",18.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2000-04","DK","Denmark",56.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","EL","Greece",3.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","ES","Spain",58.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","EU_EEA31","EU/EEA",881.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","FR","France",26.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","IE","Ireland",14.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","IT","Italy",241.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2000-04","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2000-04","NO","Norway",224.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","PT","Portugal",2.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","SE","Sweden",249.000000000,""
"Pertussis","All cases","Reported cases","N","2000-04","UK","United Kingdom",8.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2000-05","DK","Denmark",95.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","ES","Spain",67.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","EU_EEA31","EU/EEA",1110.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","FR","France",28.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","IE","Ireland",11.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","IT","Italy",318.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2000-05","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2000-05","NO","Norway",273.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","PT","Portugal",1.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","SE","Sweden",293.000000000,""
"Pertussis","All cases","Reported cases","N","2000-05","UK","United Kingdom",23.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2000-06","DK","Denmark",72.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","EL","Greece",2.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","ES","Spain",77.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","EU_EEA31","EU/EEA",827.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","FR","France",35.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","IE","Ireland",5.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","IT","Italy",203.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2000-06","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","NL","Netherlands",-,""
"Pertussis","All cases","Reported cases","N","2000-06","NO","Norway",224.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","PT","Portugal",6.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","SE","Sweden",182.000000000,""
"Pertussis","All cases","Reported cases","N","2000-06","UK","United Kingdom",21.000000000,""
"Pertussis","All cases","Reported cases","N","2000-07","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2000-07","DK","Denmark",55.000000000,""
"Pertussis","All cases","Reported cases","N","2000-07","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2000-07","ES","Spain",125.000000000,""
"Pertussis","All cases","Reported cases","N","2000-07","EU_EEA31","EU/EEA",955.000000000,""
